% Model:              heat_case1.mph
% Version:            COMSOL 6.0.0.354
% Date:               Mar 28 2023, 19:49
% Dimension:          2
% Nodes:              983
% Expressions:        51
% Description:        因变量 u
% Length unit:        m
% X                       Y                        u (1) @ t=0              u (1) @ t=0.1            u (1) @ t=0.2            u (1) @ t=0.3            u (1) @ t=0.4            u (1) @ t=0.5            u (1) @ t=0.6            u (1) @ t=0.7            u (1) @ t=0.8            u (1) @ t=0.9            u (1) @ t=1              u (1) @ t=1.1            u (1) @ t=1.2            u (1) @ t=1.3            u (1) @ t=1.4            u (1) @ t=1.5            u (1) @ t=1.6            u (1) @ t=1.7            u (1) @ t=1.8            u (1) @ t=1.9            u (1) @ t=2              u (1) @ t=2.1            u (1) @ t=2.2            u (1) @ t=2.3            u (1) @ t=2.4            u (1) @ t=2.5            u (1) @ t=2.6            u (1) @ t=2.7            u (1) @ t=2.8            u (1) @ t=2.9            u (1) @ t=3              u (1) @ t=3.1            u (1) @ t=3.2            u (1) @ t=3.3            u (1) @ t=3.4            u (1) @ t=3.5            u (1) @ t=3.6            u (1) @ t=3.7            u (1) @ t=3.8            u (1) @ t=3.9            u (1) @ t=4              u (1) @ t=4.1            u (1) @ t=4.2            u (1) @ t=4.3            u (1) @ t=4.4            u (1) @ t=4.5            u (1) @ t=4.6            u (1) @ t=4.7            u (1) @ t=4.8            u (1) @ t=4.9            u (1) @ t=5
0.9400537420921875        0.407418720095801        0                        0.0025019793656324177    0.006890643404646173     0.0108003073435001       0.013709760815545051     0.01531206690683637      0.01541945605541359      0.0139878626378308       0.011183910067696342     0.007306234762638831     0.002704130646119163     -0.0021621206627626378   -0.006811330064366403    -0.010792267462873447    -0.013720044567385693    -0.015302849857664476    -0.015384781230915334    -0.013958581253940812    -0.011159398750837666    -0.007261489625667709    -0.002650708725215856    0.0021788373263191556    0.006815522293436726     0.010784737361190462     0.013698561476728972     0.015273724515889093     0.01535387405155114      0.013933222635073612     0.011147998893793044     0.0072567190589886066    0.0026546009986267312    -0.0021988108175848113   -0.006838464231578345    -0.010797452461372217    -0.013696145055490232    -0.015264719157115048    -0.015343489859353238    -0.013917248651786994    -0.011128246821116067    -0.007253542667280426    -0.0026673624868409694   0.0021782010175751504    0.006814501598953671     0.010786025849337104     0.013702225054494921     0.015274932076556847     0.015351948352378691     0.013927496678171026     0.01113971184129498      0.0072533354655370105    0.002653889554473781
0.9100816298437117        0.4259400480348707       0                        0.006081438184783212     0.015253426349120575     0.02324930011355351      0.029062007570032997     0.03209298570791355      0.03198680806185209      0.028693913773149515     0.022582113626256506     0.014305180173301733     0.004610951758945791     -0.005533302266108552    -0.0151268280861935      -0.023237727420838145    -0.029078758001041424    -0.03206793837445892     -0.03191420020097859     -0.028633835820580756    -0.02253579142736029     -0.014220947390944311    -0.004522433203834685    0.005556466755799824     0.015131233745400654     0.02322341617164578      0.029043075838974027     0.03202380240321579      0.03186914473491174      0.028598061547154215     0.022526979576035795     0.014221216126715461     0.004529587355971864     -0.005590213794797533    -0.015168474831401808    -0.023239767092554705    -0.029019844383656988    -0.031981782454741293    -0.03183128854827707     -0.02857219116254356     -0.022505153191933955    -0.014223130304699667    -0.004540779367471853    0.005561559171723123     0.015126886779503365     0.02322657692840839      0.02904969623803817      0.03202525311141846      0.03186593318637684      0.0285894316105805       0.022513258601199123     0.014217814527683921     0.004527902064030607
0.8801112196077607        0.44446197513446434      0                        0.011016654913432488     0.02644053273708435      0.03972217002292023      0.04924621085540529      0.05404652481089003      0.05356002287168058      0.04774293055838998      0.03723211329015847      0.023154284961561925     0.006783480596425578     -0.010248927132860798    -0.026264795900586894    -0.03970770632216889     -0.049270010225454915    -0.053999080108758445    -0.05343779972618518     -0.04764293454440827     -0.03715876769570354     -0.023021321766677736    -0.006656131978394766    0.01027655283130284      0.026268100258596324     0.03968486333146687      0.04921846156149116      0.05394041650398674      0.05338018799245283      0.047598735815531173     0.03715792098106074      0.023031251874073417     0.006667243288744608     -0.010326147126343251    -0.026320677204922014    -0.03970285366409603     -0.04916261589192903     -0.053848256145592334    -0.053301473678151946    -0.04756186285541036     -0.03713885323078165     -0.023042761332437853    -0.006672866410001335    0.010290776471888195     0.026258888574786258     0.03969053084351553      0.04922870005010477      0.05394175941777974      0.0533755428586527       0.047587507309107        0.03713823803215394      0.02302897662959301      0.006664317782336446
0.850144725799124         0.46299030064157526      0                        0.01761926074808737      0.04128544060520143      0.06151114412581205      0.07589237374561429      0.08298468991893852      0.08195608990473942      0.07277555201938808      0.056437297234104976     0.034694558446878965     0.009516930782291407     -0.016588376890190635    -0.04105118750865236     -0.06149376470927053     -0.07592497327576692     -0.08290713253760107     -0.08176844583654318     -0.07262304535317125     -0.056328889529273264    -0.03449857577824223     -0.009341154225897609    0.016619643629491        0.041052421326581295     0.06145961416538648      0.0758533544002301       0.08283132432727768      0.08169658848862262      0.07256965809591097      0.05634036463718586      0.034522382554945615     0.009357346709037031     -0.016689790258007278    -0.04112371768265591     -0.06147855052579653     -0.07575261712106819     -0.08267043166220926     -0.0815620119274638      -0.07251844755833052     -0.05632628723319582     -0.034548272215531604    -0.009356329839400788    0.016646012266434345     0.041036852005987286     0.06146848304192928      0.07586839159101517      0.08283217635823098      0.08169014796990424      0.07255580090207726      0.056313344863100044     0.034522099406732315     0.009352967924495295
0.8201835895423991        0.4815206378992413       0                        0.024997753974771945     0.05787152915986798      0.08584875282596711      0.10564888583931574      0.11529512198872437      0.11365600112404563      0.10071513877249312      0.07786671804128409      0.04756347617074128      0.01255188476552649      -0.023682740097533263    -0.057574238442252075    -0.08582834427448628     -0.10569122453536435     -0.11518390179459244     -0.11339516913465573     -0.10050390806375409     -0.0777191459452733      -0.04729734889857803     -0.012322245765745756    0.023716709356106067     0.05757305779612575      0.08578124356985058      0.10559692227134589      0.11508919270608196      0.11330754471797033      0.10044010368422156      0.07774451633550318      0.04733659934343124      0.012344033320546427     -0.023810691904776037    -0.05766477790711231     -0.08580116692378069     -0.10544626597037167     -0.11485144032232135     -0.11311033301652552     -0.1003720363070444      -0.07773486499054762     -0.047379677168547456    -0.012339135845645536    0.023755810422737094     0.05755081664043377      0.08579349163690447      0.10561751472509384      0.11508911454507866      0.11329910963390331      0.10042401262591523      0.07770950976466533      0.04733870406006146      0.012338346423823332
0.7902302006048352        0.5000575950416827       0                        0.032430586939183596     0.07467739506969186      0.11056002449941456      0.13589825128823632      0.14817088582327495      0.1459388090796265       0.12919626301619783      0.09974388766700636      0.0607431702588336       0.01572969948143454      -0.030816053118197184    -0.07431372544685878     -0.11053566873338332     -0.13595048823092548     -0.1480256701499479      -0.14560303167836483     -0.12892491400866768     -0.09955591021794243     -0.06040500688583004     -0.015443162233837309    0.03085231295656903      0.07431056346502805      0.11047488039581989      0.1358319002010411       0.14791043629834597      0.14549748099870485      0.1288482737554759       0.09959382933252715      0.06045866005776295      0.015470503130871399     -0.030972514294829934    -0.07442348033795314     -0.11049683022700905     -0.13563260162979793     -0.14759666610321734     -0.14523791840071398     -0.12876142686739642     -0.09958541293542823     -0.06051998965741568     -0.0154678931422875      0.030902702925978798     0.07428237262300609      0.11049024376521611      0.13585843356486246      0.14790892941427747      0.1454869799243854       0.12883067095569534      0.09955072809037768      0.060463115721573424     0.015463927059342802
0.7602809108214724        0.5185722373031884       0                        0.03991027024136224      0.0917223948820466       0.13571728601294494      0.16676189684327447      0.18177209397634111      0.17898868386403077      0.15840769124363893      0.12224438124048186      0.07437923230314482      0.019151655604452738     -0.03794126322237248     -0.09128125151207235     -0.13568485977861586     -0.16682279232751132     -0.1815916040747073      -0.17857451940358926     -0.1580739113462558      -0.12201413738125476     -0.07396636117195347     -0.018803546796921426    0.03798043627143002      0.09127741823942236      0.1356097627079422       0.16667809997347524      0.18145350912896982      0.1784472524087103       0.15797965959112503      0.12206120459919857      0.07403172056641506      0.018835822220814726     -0.03812990503574205     -0.09141280520367877     -0.13563569550599974     -0.16643253289634766     -0.18106568693073952     -0.17812664401940437     -0.15787223348468685     -0.12205029206302044     -0.0741132006815024      -0.01884412838669652     0.038040289596765316     0.09124466206602243      0.13562762172232443      0.16671069497786314      0.18144963539950784      0.17843474770187684      0.15796211477000258      0.12201038933703534      0.0740387356120814       0.018828881147053625
0.730461672185263         0.5370453106248555       0                        0.041180775665500984     0.09459698941548912      0.1400600927966519       0.17216872540014913      0.1877270168913635       0.18491256185497587      0.16370767049731894      0.12640171120385987      0.07699668670316008      0.0199708360509424       -0.039000321158990076    -0.09411349928646222     -0.14001318521520847     -0.17222413880692566     -0.18753578955048486     -0.18447892725532491     -0.16336045948227507     -0.12616303276693172     -0.07657006763216223     -0.019609652682267404    0.03904417867675544      0.09411274647127342      0.13993698145688038      0.17207625986751027      0.18739354864222887      0.18434438401631348      0.16325644742878434      0.126205057295248        0.07663186958210354      0.01964007633196405      -0.03919864023863547     -0.09425259313499079     -0.13996588693507309     -0.171825015368511       -0.18699533982015873     -0.18401623248091717     -0.16314850145085272     -0.12619599407491208     -0.07672017645280706     -0.019653903315162716    0.03910589474827305      0.09408126699663998      0.13995405288134963      0.17210829536965822      0.18738770039393934      0.18433222819503203      0.16324219021977907      0.12615545159127395      0.07664074865922865      0.019633134009049064
0.7009257855191219        0.555307319262289        0                        0.03256464674434877      0.07483915471729251      0.11105339276298976      0.1367096193858284       0.14923410080822386      0.14716027826068703      0.13044487094062937      0.10090295569459327      0.061704069780956015     0.016399521765737824     -0.030503267447966       -0.07438862762569415     -0.11099108715383181     -0.13674160562071128     -0.14907432819900293     -0.1468062007353955      -0.1301650257606144      -0.10071137900854966     -0.06136243452867352     -0.01610634628768429     0.03055374217559509      0.07439443860998705      0.11093476237011768      0.13662765326579696      0.14895895043408733      0.14669151091467658      0.13007065218446456      0.10073140198407372      0.061401132753165326     0.016125986106377607     -0.030671543963711075    -0.07450960959016896     -0.11096269342900968     -0.1364323475809757      -0.1486491588631009      -0.14643856455643        -0.12999428545077885     -0.10073347567871203     -0.061471017931911794    -0.01612558979206589     0.030607067087132515     0.07437112520852852      0.11094710123511943      0.13664923790616598      0.14895363956916421      0.14668298501157725      0.13006115597963672      0.10069531172902992      0.061409693511145884     0.016118901784574504
0.6712825846054629        0.5735000853728638       0                        0.01895464468951685      0.04420534837404395      0.06622240324005303      0.08199792364423543      0.08991524773362386      0.08904781481158175      0.07931081403646911      0.061780696814080334     0.038337874405961286     0.011102767169696633     -0.017215741256521807    -0.04382966556691514     -0.06615115089934075     -0.08200499427896028     -0.08981255656832911     -0.08882326736685318     -0.07913698940802784     -0.06166031730274155     -0.03812354030909732     -0.010905912264957051    0.01727298154028671      0.04384366207352236      0.06612174994928287      0.08193572828636374      0.08973109249602533      0.08873410741808509      0.07905657314398129      0.06164803415920187      0.038128924458540124     0.010912811734084586     -0.017341383911579345    -0.04392404982750386     -0.06615038330943178     -0.08183322509609724     -0.08956507312641404     -0.08860030630431474     -0.07901932856483708     -0.0616513154008693      -0.038164327935209026    -0.010902556809300292    0.01730795160502629      0.0438320718812757       0.06612811072893902      0.08194454646940008      0.08972803931976871      0.0887298031372283       0.07905040361904993      0.06162796022988278      0.038133644956303954     0.010906482002425633
0.6416314885150821        0.5915485422168549       0                        0.007290282385409903     0.018636538518142        0.029075438296170732     0.03685228000105189      0.041124785352018356     0.041394137461812974     0.037525046814749        0.029977931986742205     0.019559155754807562     0.007205722637460106     -0.0058524075361041225   -0.018326357894028516    -0.029003090705146273    -0.03684631401502062     -0.041075719768569614    -0.04127940606578125     -0.037438855587129234    -0.029913451471394955    -0.019444601200359343    -0.007075420480308303    0.005914268234180166     0.018347479447704953     0.028992538655311862     0.03680570455319543      0.0410125543222965       0.04120151051140746      0.03736242123004276      0.029870056081180086     0.01941979276109809      0.007074083823434148     -0.005951135762137734    -0.01840376735202497     -0.02902655420861829     -0.03679019748826539     -0.040977013072710074    -0.041172805041898665    -0.037347502077244195    -0.029855826096865986    -0.019423334086263802    -0.007076834817956296    0.005926854632189191     0.018346994644810825     0.02899394327352586      0.036806598399276476     0.041011504412905665     0.0411997209810791       0.03735754911252392      0.029859872432282466     0.019418669378455048     0.0070697516558369455
0.6097322451258083        0.6101716098479493       0                        -0.0017230776933363776   -6.931942115836579E-4    0.001141796552672029     0.0030033661636222272    0.00462526912653929      0.005820540797703408     0.006407949921959615     0.006383062320673037     0.0057406823001730735    0.004529294545212582     0.0028734102990354738    9.430175066345398E-4     -0.0010753019549189387   -0.002993753997914401    -0.004621681099552002    -0.005790881807300085    -0.0063878478475145415   -0.0063588116512913306   -0.005698065224609615    -0.004441239288570692    -0.002811437653897404    -9.172673638420278E-4    0.0010761511024633271    0.0029689274617217785    0.00456613991037947      0.005715736463156201     0.006310499215139451     0.006290278271779649     0.005649472915442591     0.004435582161233079     0.002791007784689382     8.766480907819711E-4     -0.0011166933194182683   -0.0030250842534502963   -0.004635674143854356    -0.005769264001298347    -0.006303606042315569    -0.006248803065021956    -0.00562866153737552     -0.004467341015858189    -0.0028218603975806444   -9.078197989864159E-4    0.001073250842925205     0.0029659571339647915    0.004566401683879173     0.005715216877820673     0.006306326513982148     0.006285478412369477     0.0056423609053729016    0.004434022622408335
0.5883351811875858        0.6408073567018824       0                        -0.01165462705444943     -0.021420299244090408    -0.02849028883691578     -0.03266764188658499     -0.03363854878462282     -0.03128430440417435     -0.025859623208129987    -0.017865038005212094    -0.008173400047540899    0.00232336077992721      0.012589713269244454     0.02162733374246859      0.02855395980778107      0.032678709026421476     0.03359135757223064      0.031225474110951834     0.025811560721881264     0.01785015781119755      0.008145708469701389     -0.00226616683694302     -0.012522952886002825    -0.021594425137471857    -0.028542472766121315    -0.03269279365883727     -0.03364854661711095     -0.03130926429209948     -0.025900527934053567    -0.017954108962174867    -0.008225894658536079    0.002256221676729431     0.012513477328352998     0.021564582723849923     0.028489132583519327     0.03255036259903522      0.03345514163159869      0.03116053636085007      0.025905585207790505     0.018037910128214374     0.008274239863510691     -0.002335656132510453    -0.012563269354685826    -0.02157195362058081     -0.028550971371543162    -0.0326989562494513      -0.03364707575898729     -0.03130882709091757     -0.025904363854232452    -0.01795471833494872     -0.008240969890542125    0.0022582600055774883
0.5715257942065964        0.6701541464487163       0                        -0.016072640221114588    -0.030674971571616885    -0.04177707837225079     -0.0487083622208437      -0.050885593958421564    -0.04804760845280381     -0.04047669291023282     -0.02889466873056762     -0.014562944719426462    0.001204669388459506     0.016850702502526346     0.03084966409343734      0.04183540237382411      0.04871834310910327      0.050814322928341815     0.04794761013704563      0.040397393146923304     0.02886170024233301      0.014502573981360322     -0.0011633044561706314   -0.01678527875822758     -0.03081504042199516     -0.04181975884233496     -0.04872772808551191     -0.05087140780947088     -0.04803347262617416     -0.04048917199640601     -0.028979257612110287    -0.014595475009009424    0.0011519860301050196    0.01677997245521923      0.03079108114360635      0.04176190764426541      0.048547715741230575     0.05062381074294011      0.04784388524622998      0.04049587806243138      0.029083735724373755     0.014654199423326958     -0.0012578514172625949   -0.01684054986407509     -0.03078622170067442     -0.041831277734090934    -0.04873479745329875     -0.050869558817812945    -0.04803262604332065     -0.04049239966405393     -0.02897793965116208     -0.014613979781004321    0.0011560113912013651
0.5544250925038164        0.699930895530387        0                        -0.016143514685906826    -0.031123395224301156    -0.04265331681219576     -0.04994487439560172     -0.052368886201680835    -0.04963521658372238     -0.04200804504151534     -0.03022070752653565     -0.01555640830625943     6.419408398825266E-4     0.01677395029570519      0.03126579580602043      0.0427031451694653       0.04995309045384358      0.05229520981082931      0.0495293655706281       0.0419247385677698       0.030184101314792943     0.015489404536328936     -6.109857486017947E-4    -0.016716237467720066    -0.031234378493278158    -0.04268760304132573     -0.049959778372875636    -0.05234657843613067     -0.049607283551126986    -0.04200809127406747     -0.0302949045472086      -0.015577876710260596    6.003251075373397E-4     0.016712869925870566     0.031215131252949547     0.04263400293896103      0.049783542504411714     0.052103108849140566     0.049421447103177245     0.0420157717452298       0.030397511111185018     0.01563366607876635      -7.080964066720918E-4    -0.01677243591935909     -0.031205580888506525    -0.042699511465261124    -0.04996640533765757     -0.052344864097595485    -0.04960631861229315     -0.04201049292047119     -0.030292823541184722    -0.015595727353280964    6.048019698671017E-4
0.536324950633185         0.730012418835707        0                        -0.012929137346777737    -0.025019513119043213    -0.034343288757207886    -0.040257331250419526    -0.04224902459231444     -0.04007998540319161     -0.03395889285064385     -0.024475227782882147    -0.012661162535293308    4.0163142937682154E-4    0.013422306015138273     0.02513030865172401      0.034383072585575096     0.04026450437256617      0.0421901538750683       0.039994618700667235     0.033891560632591605     0.024445113506744078     0.012605976762179978     -3.793433260523376E-4    -0.01337672851741629     -0.02510556506078046     -0.034370252817377926    -0.0402686772169713      -0.042229789381811884    -0.040055303594595366    -0.03395677252731811     -0.024532962986165138    -0.012676380373121904    3.705836579393444E-4     0.01337527939572517      0.025091096657159733     0.03432818796978951      0.0401286295528446       0.04203587612799117      0.03990723478553842      0.03396228920177958      0.024613356753286034     0.01272008660765229      -4.5592936897342066E-4   -0.013421490731466673    -0.025082404377234514    -0.03438002160607668     -0.040274231485291544    -0.04222847572436516     -0.040054378658117486    -0.033958350229607644    -0.02453075727253987     -0.012690306022531234    3.7409714151341345E-4
0.5180846647904621        0.7600844943952958       0                        -0.008485128772539064    -0.016440704737640147    -0.022539475016786294    -0.026395354916305427    -0.0276778672268268      -0.026233415903416785    -0.02220298216762087     -0.015973731780790035    -0.008223247554249788    3.3857739810186447E-4    0.00886530097194612      0.016524793351178107     0.022569900958245095     0.026402236444786346     0.02764073500114619      0.026178989921245375     0.022159440048712595     0.015954212968739653     0.008187466197177267     -3.233114266090546E-4    -0.008832382212003742    -0.01650741955417537     -0.02256066541026727     -0.026404121808877513    -0.027666775952206308    -0.026219709679693778    -0.02220383664033941     -0.01601375679268581     -0.008235050134456565    3.168136583646768E-4     0.008832831710447657     0.016497346388272802     0.022532374637513817     0.026312018158270844     0.027539087737703413     0.02612152368423117      0.022205036925301153     0.016063850775071113     0.00826431378926351      -3.684533692302756E-4    -0.00886035342823985     -0.01649235844645558     -0.022566996634464955    -0.026408486002202716    -0.02766589005056266     -0.026218924348771693    -0.0222048409880645      -0.016011833379947642    -0.008243956387630482    3.1872110849251505E-4
0.49978038300216937       0.7901282400692655       0                        -0.0034517938565321172   -0.006677014411552184    -0.009069334615576763    -0.010547561157257997    -0.010993733631651315    -0.010354285018334184    -0.008695839904719066    -0.006175441842201423    -0.003066547017814111    3.454307928808281E-4     0.003722559535232452     0.006735202264279076     0.00909013492433793      0.010554264963092162     0.010981511772722425     0.010335535435843222     0.0086796959249991       0.006168417345010016     0.003053734555235589     -3.3656835276408924E-4   -0.003702991863385564    -0.0067256130979856275   -0.009084996593311965    -0.010554061515007368    -0.010992941476265408    -0.01035476465218743     -0.008701743971671666    -0.006196735253477827    -0.003075903080841842    3.326290941300288E-4     0.0037051354940961143    0.006719910459269812     0.009071671992987222     0.010515625268000366     0.010939652156139195     0.010312379058815128     0.008697599970383654     0.006212794864580998     0.003089833489488913     -3.4500328271622795E-4   -0.0037115327126681836   -0.006719981913876482    -0.009087136840682498    -0.01055708897649417     -0.010992482850500402    -0.010354208707344804    -0.008702351925825066    -0.006195407417712389    -0.0030793273554507662   3.326663314479708E-4
0.48138598803314503       0.8201429892779416       0                        3.2938519806626013E-4    6.490638524040716E-4     0.0010317335964188815    0.0013319674201166109    0.001508773422001147     0.0015410997342821967    0.0014187593211023714    0.0011571409517678833    7.860649186891745E-4     3.383881870430935E-4     -1.4276807505957445E-4   -6.106100204159417E-4    -0.0010182818118216047   -0.0013253552814635932   -0.0015022215503286281   -0.0015331821064248124   -0.001414426265857544    -0.001154861460915608    -7.816973121730023E-4    -3.3455090891182626E-4   1.5217302560377788E-4    6.144125448221618E-4     0.0010203681914848666    0.0013272005810291557    0.001501987526807391     0.0015303107830691354    0.0014093166793589223    0.0011502133267681529    7.788572996270732E-4     3.3257720607571137E-4    -1.4875762947149515E-4   -6.166855619980763E-4    -0.0010223597632126522   -0.0013251741993726203   -0.0014991602217712995   -0.0015307723568829428   -0.0014179235748909074   -0.0011600641460137735   -7.760060419465972E-4    -3.143669549132498E-4    1.5862180732608547E-4    6.127244648551656E-4     0.0010215672348881082    0.0013251644288089384    0.0015021530886454519    0.0015306708416112805    0.0014089367158602202    0.0011510246921388435    7.795140373971003E-4     3.311940699404307E-4
0.46292816103884693       0.8501352531161017       0                        0.002134865483961065     0.004136002236979268     0.005825757336769707     0.00695897884699329      0.007421021962437485     0.007156583091718751     0.006183724971176134     0.004599728123581662     0.0025786209085753788    3.042484387268661E-4     -0.001999926438016346    -0.004109295582419675    -0.005816596043926541    -0.00695267487955836     -0.007405694733102348    -0.007136332004254808    -0.006169844912913419    -0.004593174767452365    -0.002566314988035914    -3.032926512119435E-4    0.0020038403341387377    0.004110149566932284     0.005817145246864824     0.006955327643954546     0.00741109770772471      0.007141718663238718     0.006173326074105367     0.00460035526626959      0.0025731211191366062    3.0238458043322026E-4    -0.001999929563637053    -0.00411050744338582     -0.0058134737324742995   -0.006933750139651286    -0.0073811574569464114   -0.007121921648954789    -0.00618402180131667     -0.004622539108770348    -0.0025754659772886748   -2.6948691789766124E-4   0.0020174996637898376    0.004104850236456677     0.005820025866975733     0.006953848423454313     0.007411130496807202     0.007141956176720019     0.006173042087088478     0.004600851912723224     0.0025757012828872047    3.003710625722607E-4
0.4444309680589645        0.8801131577075699       0                        0.0028590210528539623    0.005525188705780083     0.007717285125496131     0.009163777170342306     0.009723783488336067     0.00933016790152867      0.008014164446447843     0.005905558022434116     0.003235540712329342     2.474609058662189E-4     -0.0027646949178426745   -0.005507288777792251    -0.007711243410275016    -0.009158177454163759    -0.009705367769035947    -0.00930559102086101     -0.007996774757885135    -0.005897504913922296    -0.0032204282956799575   -2.4828232700195243E-4   0.002765333190542276     0.005506559817684033     0.007710981446802558     0.009161080263236492     0.009713319020736048     0.00931487749487967      0.008004468161859082     0.005910207896900994     0.0032316646247135135    2.4801547459504043E-4    -0.002761484509256167    -0.005505793489792484    -0.007704673890039146    -0.00913140056397678     -0.009672152805743224    -0.00928652655502032     -0.00801545991495225     -0.005936858511593785    -0.003236294397537473    -2.1015075860095604E-4   0.002781593868342192     0.005499807346778785     0.0077145298315395424    0.009160009020739877     0.009713290006483868     0.009315025858635388     0.008004245642838005     0.005910489400145803     0.003234987223403933     2.4585865694519356E-4
0.42591554417578853       0.9100868712238749       0                        0.002735789859808706     0.005281463217232766     0.007357326778619639     0.008719972033658563     0.009238284521550686     0.008850072809971484     0.007587318440074334     0.005573985314121801     0.003030714397874196     1.894420968737384E-4     -0.002670186887260156    -0.005269410375355115    -0.0073533159618270226   -0.008715401799584285    -0.009221242529466775    -0.008827296320273542    -0.007571035852071668    -0.00556649829000369     -0.0030166512703766056   -1.908599502080297E-4    0.002669473385515987     0.0052682003598401965    0.007352789057948332     0.00871800988538096      0.009229097137276559     0.008836806947108825     0.007579276077102203     0.005579563137412143     0.0030280470940723466    1.908800372060704E-4     -0.0026661863028241855   -0.005267086800613221    -0.007346345719788938    -0.008689361780980715    -0.009189358624600944    -0.008809161567787549    -0.007588950831043288    -0.0056042734708595535   -0.003032804820168511    -1.5616802259707743E-4   0.002684544313094475     0.005261787899717552     0.00735613807759884      0.008717238313727825     0.00922905318289579      0.00883689627409553      0.007579095800214492     0.005579710538590024     0.003031181490170272     1.8896558787603334E-4
0.4073967388547614        0.9400620319674503       0                        0.0021740043123004284    0.004196291492698668     0.0058408279454779935    0.0069185593611764545    0.007326182641689765     0.007014762235676277     0.006010275668754671     0.004411160536674167     0.002392647870924591     1.3885369439550212E-4    -0.002128373049285537    -0.004188022149093816    -0.005838115950326358    -0.006915139372324352    -0.007312787395634166    -0.006996862498580509    -0.005997431369698172    -0.004405262103357377    -0.0023815546233066395   -1.4012152901782824E-4   0.002127449690702842     0.004186943986821601     0.005837618275970587     0.006917150002457565     0.007319092519554943     0.007004575841569327     0.006004193969966542     0.004415891804229993     0.002390800839765875     1.402197638130439E-4     -0.002124972135675116    -0.004185957717377755    -0.005832398544877361    -0.006894325806100392    -0.007287415352921249    -0.006982487398214213    -0.006011706814463614    -0.0044353245512510206   -0.0023945906689669754   -1.1292061782859301E-4   0.0021393431479936015    0.00418182837510793      0.005840298847335608     0.0069166079982276       0.007319056400271771     0.0070046265744592275    0.006004045889696129     0.004415956722907482     0.002393267331696335     1.3873855023399816E-4
0.940056022171028         0.4444482733512593       0                        0.0058319240806312045    0.013942691449798775     0.020925249458651363     0.025927608447989452     0.028442755176253106     0.02817575269274557      0.025104677642296232     0.019565316519964262     0.012151670936646652     0.003534736016305855     -0.005426940521546494    -0.013850521212465898    -0.020917319641402556    -0.02593975210260706     -0.028417511421958277    -0.02811131318971619     -0.02505205478263246     -0.019526919465999017    -0.012082072210201023    -0.0034686578513754758   0.005441507999219975     0.013852139156991466     0.020905557388213796     0.025913262308628403     0.02838728658144447      0.02808168542506666      0.02502939886376546      0.019526804630010438     0.012087509520075907     0.0034744014227266608    -0.005466915846448802    -0.013879532492864067    -0.020914626507130083    -0.02588300009861461     -0.02833788994048141     -0.028039711456647836    -0.02501061453697021     -0.01951811309293917     -0.012093903217904716    -0.003475927935598706    0.005449477583301194     0.013847233800066595     0.020908445098359017     0.02591843045503281      0.02838800809467686      0.02807933850892697      0.025023609330244775     0.019516717876626465     0.012086516387632905     0.0034727366008625716
0.9100856857691264        0.46296386712301607      0                        0.010457371823318668     0.024463971675858853     0.03644338164219108      0.04496075583953535      0.0491602561876116       0.048549417503894333     0.04310943423664323      0.03342933202175261      0.02054819016507366      0.005632848677579456     -0.009831597064119025    -0.024322737288077146    -0.036431894975880875    -0.04497945538546427     -0.049113993371721724    -0.04843794851333111     -0.04301899749129318     -0.03336521748237042     -0.020432251460424735    -0.005529213195726823    0.009851113946251273     0.024323560995504232     0.03641216765635546      0.04493783437927429      0.049069408249218245     0.04839558702925711      0.04298751269581424      0.033371715699745        0.02044613805639878      0.005538622166235134     -0.009891618455778082    -0.024365920345497564    -0.03642321976985607     -0.04487744962223699     -0.04897364982129321     -0.048315769860350403    -0.04295822251115957     -0.033365195486156844    -0.020461483854087057    -0.005535430815122208    0.009867517105948272     0.024314282836264304     0.036417251170083674     0.044946311271441934     0.04907003625224612      0.048391922921777845     0.0429792877666394       0.03335604118957275      0.020446161083372657     0.005535744456011904
0.8801150065633788        0.4814885849419452       0                        0.01628107840698512      0.03761409104578103      0.05578596967805621      0.06864550412252128      0.07490803542966963      0.0738392875140647       0.0654280035995442       0.050580117373359657     0.030890142135247767     0.00814261094206474      -0.015398384246817914    -0.03741622527153727     -0.05577044362550646     -0.06867178879798506     -0.07483508798825043     -0.07366921519635518     -0.06529059280525012     -0.050484453337171394    -0.03071756275024468     -0.00799441753457233     0.015422323354930946     0.037415648304398225     0.05574078704137413      0.0686120467082756       0.07477423749504529      0.07361275581231076      0.06524946171534542      0.05050043807823761      0.030742700495756087     0.00800820554551847      -0.015481369533393562    -0.037475422064531756    -0.05575340392421879     -0.06851280808213957     -0.07461885287681282     -0.07348440129520585     -0.06520727343068805     -0.0504976729402812      -0.03077067947764883     -0.007999991174661748    0.015449251265350015     0.03740105658968749      0.055748473899637684     0.06862462791505307      0.07477441606001324      0.0736075478599305       0.06523895718051191      0.050478305610075345     0.03074442917915635      0.008003981240233026
